3.02e+2, -4.40e-1
3.08e+2, -4.18e-1
3.13e+2, -4.42e-1
3.19e+2, -4.20e-1
3.24e+2, -4.44e-1
3.30e+2, -4.22e-1
3.36e+2, -4.47e-1
3.41e+2, -4.48e-1
3.47e+2, -4.49e-1
3.53e+2, -4.50e-1
3.59e+2, -4.28e-1
3.64e+2, -4.52e-1
3.70e+2, -4.30e-1
3.75e+2, -4.54e-1
3.81e+2, -4.32e-1
3.86e+2, -4.57e-1
3.92e+2, -4.35e-1
3.97e+2, -3.90e-1
4.03e+2, 2.13e-3
4.08e+2, 7.40e-1
4.12e+2, 2.38e+0
4.14e+2, 4.34e+0
4.16e+2, 6.33e+0
4.18e+2, 8.32e+0
4.22e+2, 1.01e+1
4.28e+2, 1.11e+1
4.33e+2, 1.07e+1
4.39e+2, 9.49e+0
4.44e+2, 8.52e+0
4.50e+2, 7.76e+0
4.56e+2, 7.27e+0
4.61e+2, 6.88e+0
4.67e+2, 6.57e+0
4.72e+2, 6.48e+0
4.78e+2, 6.48e+0
4.83e+2, 7.03e+0
4.89e+2, 7.96e+0
4.94e+2, 9.09e+0
5.00e+2, 1.04e+1
5.05e+2, 1.13e+1
5.11e+2, 1.24e+1
5.16e+2, 1.40e+1
5.20e+2, 1.56e+1
5.22e+2, 1.73e+1
5.25e+2, 1.93e+1
5.28e+2, 2.14e+1
5.30e+2, 2.32e+1
5.33e+2, 2.51e+1
5.34e+2, 2.68e+1
5.36e+2, 2.84e+1
5.38e+2, 3.01e+1
5.40e+2, 3.18e+1
5.42e+2, 3.37e+1
5.45e+2, 3.57e+1
5.47e+2, 3.78e+1
5.50e+2, 3.98e+1
5.53e+2, 4.21e+1
5.56e+2, 4.41e+1
5.58e+2, 4.59e+1
5.60e+2, 4.74e+1
5.62e+2, 4.91e+1
5.64e+2, 5.09e+1
5.66e+2, 5.24e+1
5.68e+2, 5.44e+1
5.70e+2, 5.61e+1
5.71e+2, 5.80e+1
5.73e+2, 5.97e+1
5.75e+2, 6.17e+1
5.77e+2, 6.33e+1
5.78e+2, 6.51e+1
5.80e+2, 6.67e+1
5.83e+2, 6.85e+1
5.85e+2, 7.03e+1
5.88e+2, 7.21e+1
5.91e+2, 7.38e+1
5.95e+2, 7.54e+1
6.01e+2, 7.71e+1
6.06e+2, 7.82e+1
6.12e+2, 7.90e+1
6.17e+2, 8.00e+1
6.23e+2, 8.08e+1
6.28e+2, 8.14e+1
6.34e+2, 8.20e+1
6.39e+2, 8.25e+1
6.45e+2, 8.28e+1
6.50e+2, 8.31e+1
6.56e+2, 8.32e+1
6.62e+2, 8.32e+1
6.67e+2, 8.32e+1
6.73e+2, 8.30e+1
6.79e+2, 8.29e+1
6.85e+2, 8.29e+1
6.90e+2, 8.29e+1
6.96e+2, 8.29e+1
7.01e+2, 8.29e+1
7.07e+2, 8.29e+1
7.12e+2, 8.32e+1
7.18e+2, 8.34e+1
7.23e+2, 8.36e+1
7.29e+2, 8.38e+1
7.34e+2, 8.40e+1
7.40e+2, 8.42e+1
7.45e+2, 8.45e+1
7.51e+2, 8.48e+1
7.56e+2, 8.51e+1
7.62e+2, 8.53e+1
7.68e+2, 8.54e+1
7.73e+2, 8.54e+1
7.78e+2, 8.55e+1
7.84e+2, 8.57e+1
7.89e+2, 8.58e+1
7.95e+2, 8.60e+1
7.99e+2, 8.60e+1
