3.53e+2, 2.33e+0
3.56e+2, 2.13e+0
3.61e+2, 2.13e+0
3.66e+2, 2.24e+0
3.70e+2, 2.41e+0
3.74e+2, 2.51e+0
3.79e+2, 2.66e+0
3.83e+2, 2.79e+0
3.85e+2, 2.91e+0
3.90e+2, 2.92e+0
3.94e+2, 2.82e+0
3.98e+2, 2.88e+0
4.02e+2, 2.78e+0
4.06e+2, 3.01e+0
4.10e+2, 3.10e+0
4.13e+2, 3.13e+0
4.16e+2, 3.39e+0
4.19e+2, 3.39e+0
4.22e+2, 3.00e+0
4.27e+2, 3.04e+0
4.31e+2, 2.99e+0
4.33e+2, 2.88e+0
4.38e+2, 2.88e+0
4.42e+2, 2.88e+0
4.46e+2, 2.38e+0
4.50e+2, 2.13e+0
4.55e+2, 2.14e+0
4.60e+2, 2.39e+0
4.66e+2, 2.39e+0
4.70e+2, 2.39e+0
4.74e+2, 2.40e+0
4.80e+2, 2.40e+0
4.84e+2, 2.40e+0
4.88e+2, 2.23e+0
4.94e+2, 2.24e+0
4.99e+2, 2.35e+0
5.05e+2, 2.58e+0
5.11e+2, 2.84e+0
5.16e+2, 2.59e+0
5.22e+2, 2.42e+0
5.28e+2, 2.25e+0
5.33e+2, 2.25e+0
5.39e+2, 2.37e+0
5.44e+2, 2.74e+0
5.50e+2, 3.72e+0
5.55e+2, 5.40e+0
5.58e+2, 7.48e+0
5.61e+2, 9.54e+0
5.64e+2, 1.19e+1
5.65e+2, 1.38e+1
5.66e+2, 1.57e+1
5.67e+2, 1.81e+1
5.69e+2, 2.01e+1
5.70e+2, 2.30e+1
5.72e+2, 2.58e+1
5.73e+2, 2.89e+1
5.74e+2, 3.12e+1
5.76e+2, 3.42e+1
5.77e+2, 3.65e+1
5.79e+2, 3.95e+1
5.81e+2, 4.31e+1
5.82e+2, 4.49e+1
5.84e+2, 4.77e+1
5.86e+2, 5.04e+1
5.87e+2, 5.20e+1
5.88e+2, 5.41e+1
5.89e+2, 5.63e+1
5.91e+2, 5.90e+1
5.93e+2, 6.22e+1
5.96e+2, 6.45e+1
5.98e+2, 6.62e+1
6.00e+2, 6.85e+1
6.04e+2, 7.09e+1
6.08e+2, 7.30e+1
6.13e+2, 7.48e+1
6.19e+2, 7.63e+1
6.25e+2, 7.71e+1
6.30e+2, 7.75e+1
6.36e+2, 7.78e+1
6.42e+2, 7.81e+1
6.47e+2, 7.82e+1
6.53e+2, 7.81e+1
6.58e+2, 7.81e+1
6.64e+2, 7.81e+1
6.70e+2, 7.81e+1
6.75e+2, 7.81e+1
6.81e+2, 7.83e+1
6.87e+2, 7.82e+1
6.92e+2, 7.83e+1
6.98e+2, 7.82e+1
7.03e+2, 7.81e+1
7.09e+2, 7.81e+1
7.15e+2, 7.82e+1
7.20e+2, 7.82e+1
7.26e+2, 7.82e+1
7.32e+2, 7.82e+1
7.35e+2, 7.82e+1
7.39e+2, 7.81e+1
7.43e+2, 7.81e+1
7.49e+2, 7.86e+1
7.53e+2, 7.84e+1
7.57e+2, 7.84e+1
7.63e+2, 7.81e+1
7.68e+2, 7.84e+1
7.73e+2, 7.86e+1
7.77e+2, 7.84e+1
7.83e+2, 7.84e+1
7.88e+2, 7.84e+1
7.92e+2, 7.84e+1
7.96e+2, 7.84e+1
