3.54e+2, 2.34e-1
3.61e+2, 2.34e-1
3.69e+2, 2.34e-1
3.76e+2, 2.34e-1
3.83e+2, 2.34e-1
3.90e+2, 2.34e-1
3.97e+2, 2.34e-1
4.05e+2, 2.34e-1
4.12e+2, 2.34e-1
4.19e+2, 2.34e-1
4.26e+2, 2.34e-1
4.33e+2, 2.34e-1
4.41e+2, 2.34e-1
4.48e+2, 2.34e-1
4.55e+2, 2.34e-1
4.62e+2, 2.34e-1
4.69e+2, 2.34e-1
4.77e+2, 2.34e-1
4.84e+2, 2.34e-1
4.91e+2, 2.34e-1
4.98e+2, 2.34e-1
5.05e+2, 2.34e-1
5.12e+2, 2.34e-1
5.20e+2, 2.34e-1
5.27e+2, 1.96e-1
5.34e+2, 1.96e-1
5.41e+2, 3.09e-1
5.48e+2, 1.63e+0
5.54e+2, 4.24e+0
5.58e+2, 7.05e+0
5.60e+2, 9.71e+0
5.63e+2, 1.25e+1
5.64e+2, 1.57e+1
5.65e+2, 1.76e+1
5.66e+2, 2.03e+1
5.67e+2, 2.28e+1
5.69e+2, 2.60e+1
5.69e+2, 2.90e+1
5.71e+2, 3.22e+1
5.72e+2, 3.53e+1
5.74e+2, 3.95e+1
5.75e+2, 4.37e+1
5.77e+2, 4.68e+1
5.79e+2, 5.02e+1
5.80e+2, 5.43e+1
5.83e+2, 5.82e+1
5.85e+2, 6.22e+1
5.88e+2, 6.58e+1
5.90e+2, 6.84e+1
5.93e+2, 7.12e+1
5.97e+2, 7.42e+1
6.00e+2, 7.71e+1
6.05e+2, 8.02e+1
6.11e+2, 8.30e+1
6.18e+2, 8.57e+1
6.25e+2, 8.76e+1
6.32e+2, 8.90e+1
6.40e+2, 8.99e+1
6.47e+2, 9.06e+1
6.54e+2, 9.11e+1
6.61e+2, 9.12e+1
6.68e+2, 9.15e+1
6.76e+2, 9.16e+1
6.83e+2, 9.16e+1
6.90e+2, 9.14e+1
6.95e+2, 9.12e+1
